,sampling,dr_method,features_after_dr,loss,model,Accuracy_OOS,Precision_OOS,Recall_OOS,F1_Score_OOS,AUROC_OOS,AUPRC_OOS,Accuracy_OOP,Precision_OOP,Recall_OOP,F1_Score_OOP,AUROC_OOP,AUPRC_OOP,path
gbt_up3_no_quot_aNone_g5,up3: balanced,no_quot,"['n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd70f74c490>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.7474,0.03097173828881146,0.7766990291262136,0.059568131049888305,0.8420493216047621,0.05074093825801196,0.739,0.03332085361287907,0.7606837606837606,0.06384505021520803,0.8070622868761086,0.04191799297017547,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_up3_no_quot_aNone_g5.joblib
gbt_up3_best_quot_aNone_g5,up3: balanced,best_quot,"['n_requests_1', 'diff_avg_vjnbe_requests_3', 'other_hsntsn_requests_3', 'diff_n_requests_3', 'n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd6f4ee1790>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.7474,0.03097173828881146,0.7766990291262136,0.059568131049888305,0.8416736070850145,0.05037018876055928,0.739,0.03332085361287907,0.7606837606837606,0.06384505021520803,0.8070328830219551,0.04188698102208001,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_up3_best_quot_aNone_g5.joblib
gbt_smote_no_quot_aNone_g5,smote: True,no_quot,"['n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd6f5818430>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.7639,0.031923714759535655,0.7475728155339806,0.06123260437375745,0.8284171627962185,0.0467003813560623,0.752,0.0328192961644919,0.7094017094017094,0.06273620559334846,0.8047484630000061,0.040238926700851586,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_smote_no_quot_aNone_g5.joblib
gbt_smote_best_quot_aNone_g5,smote: True,best_quot,"['n_requests_1', 'diff_avg_vjnbe_requests_3', 'diff_n_requests_1', 'other_hsntsn_requests_3', 'n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd70f758f10>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.7636,0.03188405797101449,0.7475728155339806,0.06115965051628276,0.8310461834565932,0.04695842076743663,0.7519,0.032806324110671935,0.7094017094017094,0.06271250472232716,0.8051808726199093,0.04038149456696314,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_smote_best_quot_aNone_g5.joblib
gbt_down3_no_quot_aNone_g5,down3: balanced,no_quot,"['n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd70f19d8b0>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.0103,0.0103,1.0,0.02038998317331486,0.5,0.0103,0.0117,0.0117,1.0,0.02312938618167441,0.5,0.0117,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_down3_no_quot_aNone_g5.joblib
gbt_down3_best_quot_aNone_g5,down3: balanced,best_quot,"['n_requests_1', 'other_hsntsn_requests_3', 'diff_avg_vjnbe_requests_3', 'diff_n_requests_3', 'n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd6f5ac2700>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.0103,0.0103,1.0,0.02038998317331486,0.5,0.0103,0.0117,0.0117,1.0,0.02312938618167441,0.5,0.0117,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_down3_best_quot_aNone_g5.joblib
gbt_none_no_quot_aNone_g5,none: True,no_quot,"['n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd70f7442b0>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.9897,0.0,0.0,0.0,0.5,0.0103,0.9883,0.0,0.0,0.0,0.5,0.0117,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_none_no_quot_aNone_g5.joblib
gbt_none_best_quot_aNone_g5,none: True,best_quot,"['n_requests_1', 'diff_avg_vjnbe_requests_3', 'diff_n_requests_3', 'other_hsntsn_requests_3', 'n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd6f504afa0>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.9897,0.0,0.0,0.0,0.5,0.0103,0.9883,0.0,0.0,0.0,0.5,0.0117,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_none_best_quot_aNone_g5.joblib
gbt_down1_no_quot_aNone_g5,down1: 0.1,no_quot,"['n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd6f5ac2430>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.9897,0.0,0.0,0.0,0.5,0.0103,0.9883,0.0,0.0,0.0,0.5,0.0117,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_down1_no_quot_aNone_g5.joblib
gbt_down1_best_quot_aNone_g5,down1: 0.1,best_quot,"['n_requests_1', 'diff_n_requests_2', 'diff_avg_vjnbe_requests_3', 'other_hsntsn_requests_3', 'n_accident', 'sum_accident_cost', 'vehicle_age', 'diff_car_holder', 'contract_age_months', 'age_contract_holder', 'age_youngest_driver', 'years_driving_license', 'churn']","{'alpha': None, 'gamma': 5}","LGBMClassifier(boost_from_average=False, colsample_bytree=0.9395270789074315,
               min_child_samples=496, min_child_weight=10000.0,
               n_estimators=1000, num_leaves=6,
               objective=<bound method FocalLoss.lgb_obj of <custom_loss.FocalLoss object at 0x7fd70e6ad0d0>>,
               random_state=15, reg_alpha=100, reg_lambda=10,
               subsample=0.5652405571638472)",0.9897,0.0,0.0,0.0,0.5,0.0103,0.9883,0.0,0.0,0.0,0.5,0.0117,/Users/abdumaa/Desktop/Uni_Abdu/Master/Masterarbeit/master_thesis_churn_modelling/churn_modelling/modelling/lgbm_fits/lgbm_fit_gbt_down1_best_quot_aNone_g5.joblib
